009,128.016,206.316,72.402,176.842,132.928,125.088,139.595,174.737,149.068,154.211
010,134.394,193.182,81.515,168.182,132.424,116.061,147.475,162.626,156.667,140.758
011,123.810,202.381,76.508,165.873,127.619,118.730,145.732,169.146,150.000,146.032
016,142.051,199.298,84.156,174.561,135.033,115.263,157.665,164.035,158.367,137.719
017,137.665,214.211,73.630,182.105,128.367,119.825,144.545,176.263,154.156,155.263
021,116.261,219.474,65.911,179.474,125.735,130.877,131.111,181.616,145.209,163.860
022,140.296,198.596,81.174,176.140,133.454,121.930,149.419,166.667,155.560,148.246
026,147.479,213.750,84.086,178.214,135.871,126.786,154.443,176.607,156.943,156.250
030,125.650,218.250,73.026,181.148,125.650,124.500,143.190,180.984,144.174,157.705
033,137.731,214.902,72.633,185.686,131.065,131.765,140.869,181.765,152.241,167.255
038,119.068,205.614,71.349,175.965,125.560,130.702,133.104,177.368,145.033,160.526
039,138.548,199.677,76.452,177.742,132.742,124.355,147.258,170.484,150.484,151.452
044,123.875,199.167,70.125,169.375,126.583,120.833,140.333,171.250,146.792,150.833
047,128.065,205.806,70.645,178.871,120.484,127.419,141.452,174.839,143.871,153.065
062,128.272,205.574,76.305,168.033,131.059,119.508,148.928,172.951,154.338,153.607
066,131.500,197.000,76.500,172.167,132.333,113.500,147.283,159.022,149.239,140.326
068,150.294,216.912,87.206,184.853,136.176,126.912,160.147,175.294,166.471,151.618
073,132.102,205.094,74.555,181.698,128.706,129.057,145.498,174.528,149.083,157.170
079,146.167,219.333,79.167,197.000,131.667,128.833,149.000,183.667,152.500,162.833
081,126.442,212.830,77.574,179.057,129.838,124.528,144.555,176.038,151.536,154.340
084,118.235,203.824,62.941,172.059,129.118,120.000,138.235,173.529,147.353,149.853
086,148.894,205.283,84.743,178.302,137.196,116.415,153.800,167.736,159.460,146.226
087,129.677,211.346,72.177,180.962,132.562,122.115,145.062,178.077,153.331,154.038
089,147.562,205.769,84.485,184.038,128.331,120.000,141.574,171.759,150.638,150.769
092,140.606,202.273,76.364,170.606,127.879,104.697,151.212,158.636,152.273,133.182
094,141.525,206.667,73.454,173.860,127.139,113.158,144.507,168.421,147.840,147.193
097,143.000,207.000,79.800,186.000,134.800,123.800,159.800,171.200,164.800,148.400
099,136.714,194.714,83.714,166.143,123.857,114.571,140.000,161.000,145.000,139.714
102,130.121,208.947,73.104,183.158,130.998,126.316,149.419,176.316,156.437,155.614
104,137.900,211.000,79.900,183.750,135.650,120.000,153.650,173.000,161.650,153.750
106,149.068,209.474,86.437,185.439,137.840,117.193,150.185,168.981,161.349,149.825
112,137.667,203.000,81.167,169.333,136.167,121.667,152.333,168.500,154.333,146.667
115,133.900,205.500,73.900,177.750,129.150,124.500,144.400,174.500,150.650,150.500
130,148.800,206.800,81.400,176.600,130.000,117.000,149.400,168.600,156.000,148.600
132,131.536,200.909,71.355,173.091,129.900,124.182,145.536,170.000,149.173,151.636
133,126.229,181.964,79.264,156.429,124.621,103.036,144.979,150.893,147.657,126.071
137,150.150,213.250,83.650,192.750,137.400,124.000,164.400,174.500,168.150,148.750
138,127.500,204.583,75.000,172.222,121.528,118.333,128.519,172.130,137.361,149.444
148,116.774,205.000,67.419,174.677,123.387,118.710,134.032,173.710,143.871,150.806
150,117.344,187.656,69.688,152.500,124.688,111.406,137.344,160.156,143.906,140.156
154,114.332,208.947,67.314,172.982,128.893,127.368,140.121,180.702,149.595,158.947
156,124.858,213.333,74.332,183.509,131.700,127.193,136.963,179.298,148.542,159.123
157,127.927,201.569,72.437,168.824,123.222,119.216,134.202,167.255,139.300,147.647
176,148.900,196.750,87.650,172.750,124.650,121.750,142.727,165.556,149.650,148.250
191,126.129,199.516,76.452,171.452,121.452,129.194,130.968,170.645,136.935,153.226
198,134.650,195.250,74.900,168.500,127.400,117.500,147.400,166.250,150.150,147.000
200,123.307,197.407,77.937,171.296,125.530,118.889,139.233,166.667,146.456,145.185
205,151.667,223.611,78.056,192.917,129.583,138.889,146.465,187.677,153.056,163.750
207,123.243,186.486,73.108,172.432,121.757,121.216,137.432,161.757,141.486,143.919
209,130.946,214.054,75.405,180.270,130.946,129.054,142.027,180.676,148.378,156.757
213,121.165,207.609,72.904,179.565,125.513,120.217,138.991,174.348,146.383,154.130
217,125.882,193.088,71.324,166.324,127.059,122.059,141.471,164.412,144.706,142.794
218,134.010,193.934,72.207,170.164,127.125,115.574,144.502,165.082,149.420,143.607
219,138.710,194.355,75.000,167.742,130.645,109.839,148.871,158.548,154.677,134.839
222,135.336,208.571,74.264,179.286,129.621,137.143,137.300,179.643,143.193,162.143
227,144.516,215.968,80.806,184.355,133.710,123.548,149.839,177.258,156.452,152.903
230,135.650,204.250,77.900,178.250,129.650,124.000,148.400,170.000,153.400,150.500
235,147.568,208.649,80.676,180.135,127.838,120.946,149.865,169.595,154.595,151.081
237,114.677,206.923,71.023,173.846,125.446,130.385,141.910,178.652,146.613,156.774
238,131.215,214.231,72.946,180.769,132.946,122.308,146.408,174.615,153.138,152.692
241,135.078,199.783,71.383,166.957,126.383,108.913,150.513,159.565,154.209,135.435
245,143.104,228.947,78.367,188.947,134.332,134.912,144.507,190.526,154.858,168.596
246,131.900,180.250,74.150,157.750,128.400,110.000,143.150,152.500,150.400,134.000
257,128.088,201.176,73.235,172.794,122.059,126.029,134.559,169.118,140.441,149.853
258,124.156,204.211,72.051,179.825,128.016,124.737,140.823,173.158,144.156,153.860
259,120.121,207.719,68.542,181.053,124.507,131.404,136.086,179.825,143.454,155.789
267,115.806,189.516,73.871,162.419,115.968,114.839,133.111,153.667,138.871,131.935
269,123.150,214.500,60.400,187.000,133.650,130.250,141.900,187.250,153.400,167.250
270,128.906,210.000,73.750,181.406,131.562,117.344,143.438,171.719,151.719,146.875
273,131.215,205.769,77.946,176.731,133.523,110.769,154.677,167.308,160.062,142.115
274,122.252,222.609,73.774,184.565,136.264,129.091,143.718,186.909,152.445,163.636
278,133.433,187.761,70.746,162.388,126.716,107.463,145.224,156.567,149.104,132.090
285,115.485,211.148,65.157,175.082,130.895,130.328,138.764,183.770,150.567,162.787
288,129.118,205.735,78.676,170.147,129.559,123.824,148.824,171.912,154.706,152.647
290,135.514,208.750,71.229,182.321,130.336,123.214,149.264,175.357,157.121,147.857
301,129.118,195.000,67.353,169.559,122.206,112.500,141.618,160.441,143.382,140.588
303,135.650,222.000,78.400,190.000,136.400,125.250,155.900,184.250,161.650,159.250
308,126.437,206.140,73.279,177.544,129.770,119.649,143.454,173.684,151.875,150.175
314,127.258,192.419,74.516,174.516,124.839,122.581,142.315,164.537,147.416,146.629
318,107.500,200.000,70.294,161.912,125.147,128.088,138.529,173.235,144.118,152.941
320,136.400,193.000,78.650,172.000,130.150,112.500,152.207,162.623,155.977,140.984
325,129.708,198.958,72.417,167.500,126.583,110.000,145.542,163.333,153.250,139.375
329,123.981,200.877,71.349,177.368,128.718,128.596,138.367,170.877,149.244,157.193
332,146.630,204.528,83.800,178.302,140.404,115.472,159.272,170.943,164.555,150.000
335,125.281,193.596,70.225,165.618,117.191,111.910,139.101,157.865,140.225,137.416
346,138.387,208.065,78.710,174.355,135.161,122.903,150.000,170.484,153.065,149.839
350,128.833,205.333,74.333,170.167,129.167,115.333,148.167,170.333,150.167,144.000
351,123.226,196.935,71.129,171.129,127.258,123.548,140.806,169.032,145.968,150.161
356,132.082,196.727,72.082,174.727,125.167,121.333,138.333,167.000,146.000,144.833
364,115.911,216.140,65.735,176.667,128.718,128.070,136.612,183.684,142.928,159.825
376,116.985,200.962,66.215,171.538,123.138,108.654,133.138,163.462,142.177,138.654
377,138.016,197.719,81.875,174.912,134.156,115.088,148.191,164.561,158.542,146.842
384,126.912,208.824,75.882,178.529,129.412,129.265,145.441,179.118,146.765,156.912
386,132.402,194.386,81.700,171.228,132.928,129.649,144.156,168.772,149.770,151.053
388,133.243,193.649,81.892,171.351,128.919,126.757,140.811,163.649,146.892,147.027
392,143.630,213.509,76.612,185.789,131.349,124.386,150.647,173.684,156.086,154.737
393,130.161,196.613,75.806,170.161,128.871,112.742,140.161,162.742,154.032,141.613
396,136.023,196.923,76.600,176.538,131.408,119.231,150.062,168.269,150.638,145.385
397,132.581,204.194,81.935,173.065,129.839,115.806,149.194,168.871,151.452,145.645
400,128.548,199.839,68.710,184.677,123.548,119.032,141.613,168.710,146.129,148.226
