009,128.056,205.972,69.444,172.222,127.778,124.306,139.722,175.972,151.250,152.222
010,135.167,192.000,76.667,166.333,128.833,114.667,148.000,162.500,156.667,141.000
011,124.091,201.515,68.788,161.970,124.091,118.182,145.303,169.394,150.152,145.000
016,141.233,199.833,83.400,173.833,133.233,114.500,157.733,163.833,159.900,137.000
017,137.833,212.333,68.333,178.667,125.000,120.167,144.500,176.333,154.833,154.667
021,114.419,220.349,65.233,179.535,122.442,131.047,131.279,181.977,146.512,162.209
022,141.500,197.333,78.167,174.333,130.667,123.000,150.000,167.667,156.333,146.500
026,147.064,212.909,80.700,174.364,132.700,127.273,153.791,176.545,157.609,155.091
030,124.500,217.500,69.167,177.500,121.667,125.833,142.333,181.167,146.047,157.791
033,138.667,214.000,68.000,182.333,128.000,132.167,138.667,181.833,151.667,167.333
038,118.636,205.000,65.000,173.939,124.545,129.394,133.182,177.273,145.909,158.939
039,139.333,198.833,76.000,178.500,130.667,125.333,147.667,170.500,152.667,151.333
044,124.000,199.333,68.833,169.667,122.667,122.167,140.333,171.667,147.000,149.333
047,128.209,206.061,64.270,176.364,117.452,125.909,141.088,174.697,147.300,151.818
062,130.000,205.152,73.485,170.303,128.788,123.030,149.394,172.879,153.786,151.456
066,130.333,196.833,69.333,167.333,130.333,113.167,145.319,161.064,150.000,140.532
068,152.917,214.028,84.028,183.750,132.763,123.333,160.410,175.686,166.096,151.569
073,132.500,204.000,72.000,180.333,123.333,126.500,145.333,173.833,148.871,155.484
079,146.673,218.364,75.582,192.727,128.491,127.273,148.830,184.787,155.532,162.234
081,126.333,212.000,73.167,173.167,125.833,125.000,144.333,176.333,152.500,152.333
084,118.700,202.727,58.155,168.909,126.518,120.000,138.155,174.364,150.882,149.636
086,148.308,204.967,81.667,177.273,133.030,115.152,153.939,167.879,160.758,145.606
087,132.000,209.833,65.667,175.833,130.167,121.667,144.667,177.833,154.333,154.000
089,148.155,204.545,79.245,182.545,123.609,121.455,141.609,171.455,150.155,149.818
092,139.608,202.146,76.018,171.633,121.403,105.479,151.806,158.333,151.528,133.333
094,142.152,205.570,69.241,174.557,122.405,111.899,141.899,167.595,147.975,146.582
097,143.333,205.333,74.833,185.667,128.667,119.000,159.333,172.000,164.667,148.000
099,138.194,194.167,78.750,161.528,122.639,114.167,138.472,161.944,145.323,138.790
102,130.167,210.000,69.167,181.833,126.000,125.333,150.833,177.333,157.667,155.333
104,137.755,211.061,75.936,179.697,131.694,121.364,154.573,173.030,161.845,152.424
106,149.651,208.372,79.186,178.605,132.468,114.935,149.870,168.442,162.338,149.481
112,137.300,203.428,78.838,166.762,132.685,119.838,152.941,168.300,154.992,145.479
115,134.833,205.500,71.333,176.333,125.167,122.667,143.667,172.667,151.000,151.167
130,149.583,205.972,76.250,169.028,128.750,116.111,149.167,168.194,157.222,147.500
132,131.333,201.167,69.833,170.667,127.833,125.500,145.833,171.167,150.532,150.957
133,125.936,181.212,74.421,153.333,119.876,102.576,145.482,150.909,150.936,124.697
137,149.747,213.038,80.506,191.013,134.177,124.684,164.430,173.924,167.848,147.595
138,126.806,205.000,71.111,168.750,120.278,119.583,128.298,172.234,137.447,149.894
148,117.500,204.333,62.833,171.500,121.500,118.833,134.167,174.000,144.333,150.167
150,116.528,187.500,62.222,146.389,120.833,110.694,137.083,160.694,144.722,138.611
154,114.667,209.000,61.667,169.000,127.833,128.167,139.667,181.000,149.333,159.333
156,126.239,212.879,65.785,181.364,125.785,124.394,134.421,179.091,148.815,157.424
157,128.500,200.333,68.167,166.500,121.766,118.033,132.278,167.089,138.475,147.458
176,149.900,197.500,85.067,170.833,123.567,122.167,142.900,165.000,151.733,146.333
191,125.694,199.028,73.472,170.000,119.028,127.500,129.709,170.485,137.087,152.136
198,135.167,195.000,74.167,170.833,124.736,118.750,147.667,167.833,150.000,145.443
200,123.427,197.273,71.973,166.545,125.427,117.818,138.750,166.667,148.333,144.306
205,152.127,224.000,69.945,184.909,127.582,137.091,146.309,187.455,152.673,162.182
207,124.545,187.576,70.152,171.364,118.788,120.758,138.788,160.758,142.424,143.636
209,132.333,212.500,70.000,179.500,128.167,131.167,142.000,180.167,150.000,156.395
213,121.500,208.000,68.500,175.667,121.333,121.667,140.167,175.500,147.791,151.628
