009,128.500,204.637,74.026,176.742,132.184,123.584,139.816,174.900,150.079,153.584
010,134.553,192.532,82.163,170.584,135.079,113.584,147.711,161.742,156.658,139.900
011,123.237,202.005,75.321,168.742,128.500,118.321,145.868,168.321,149.553,144.637
016,141.650,199.050,87.650,176.550,134.900,117.050,157.650,163.550,158.900,137.550
017,137.400,213.050,72.650,182.550,130.150,122.300,144.650,175.050,153.900,154.800
021,115.868,219.900,66.395,181.742,126.921,130.953,130.868,180.426,146.132,162.795
022,141.150,197.800,79.900,176.300,132.400,120.300,149.900,167.050,155.400,149.300
026,147.974,212.795,83.742,177.426,135.868,125.953,153.500,174.374,157.184,154.374
030,125.079,217.005,74.553,181.742,126.658,123.584,142.447,180.163,144.553,158.058
033,137.711,214.637,69.289,183.847,129.816,133.321,139.026,179.900,151.111,166.111
038,118.237,204.374,71.395,178.321,126.132,130.426,133.237,176.742,145.605,159.374
039,139.289,198.058,80.868,182.795,132.974,124.637,147.184,169.900,153.237,151.216
044,123.900,199.550,70.150,169.050,126.400,119.550,140.650,171.300,146.650,150.300
047,127.447,206.216,69.268,180.584,127.711,124.374,141.395,174.374,147.447,152.795
062,129.026,204.900,79.268,175.058,132.184,120.426,149.553,172.532,153.500,152.268
066,130.079,197.268,72.953,172.426,132.711,112.532,147.974,159.111,149.816,139.900
068,151.132,215.953,85.605,185.689,136.132,127.268,160.605,175.163,165.605,150.426
073,130.605,204.900,73.742,182.163,127.711,126.479,145.079,173.058,149.289,155.953
079,145.605,218.847,78.763,195.689,133.500,128.058,149.289,183.058,155.868,160.953
081,125.342,213.321,78.479,181.111,131.132,123.584,143.763,175.689,153.500,152.268
084,116.395,203.847,64.532,173.216,129.816,119.374,138.500,173.584,149.816,150.953
086,148.237,204.900,87.711,179.111,137.447,115.426,154.026,167.532,159.816,143.584
087,131.650,210.550,72.650,182.800,133.400,122.800,144.650,177.550,154.150,154.050
089,146.400,205.550,80.400,183.800,126.900,120.550,140.900,170.300,150.150,151.050
092,140.400,202.550,77.400,172.800,128.150,102.550,151.900,158.050,151.400,133.550
094,142.184,205.953,69.268,175.584,126.921,112.795,141.921,167.268,147.447,146.479
097,142.184,206.479,77.689,188.216,137.447,119.111,159.289,171.742,164.026,149.111
099,137.650,194.300,80.650,164.300,125.650,114.050,138.650,161.550,145.900,140.800
102,129.289,210.426,71.658,186.479,131.658,123.321,150.868,176.742,156.395,156.742
104,136.658,211.479,80.868,183.321,139.289,122.268,154.289,172.795,160.868,153.058
106,149.026,209.111,79.795,180.584,137.974,115.426,150.079,168.321,160.342,149.637
112,137.104,203.396,80.900,170.800,134.900,119.550,152.900,168.300,154.150,145.300
115,134.553,204.900,76.395,179.374,130.079,122.795,143.237,171.742,150.079,151.742
130,149.289,205.953,80.342,174.111,133.763,116.216,149.026,167.795,156.921,148.584
132,131.395,201.216,76.395,175.689,131.658,124.111,145.605,169.637,147.711,150.426
133,125.605,182.005,80.605,157.795,126.132,101.479,145.079,150.426,150.079,126.479
137,148.500,213.584,84.026,192.532,139.026,123.321,164.289,173.584,166.921,148.847
138,125.605,204.900,74.289,172.532,122.974,118.058,128.763,171.479,138.237,150.163
148,115.868,205.426,68.763,178.584,125.079,117.795,134.026,173.058,144.026,150.426
150,115.868,187.268,69.026,153.584,124.026,111.479,137.447,159.111,144.816,138.847
154,113.500,209.637,66.658,174.900,130.605,126.479,139.553,180.163,149.026,159.900
156,126.132,212.795,75.058,187.163,134.026,126.216,134.816,178.058,149.816,158.058
157,128.237,199.900,72.184,169.900,123.763,117.532,131.921,165.689,139.026,146.479
176,149.289,197.268,90.342,173.058,124.816,124.374,142.974,164.637,150.342,145.426
191,125.605,199.111,76.132,172.268,121.658,127.795,130.079,169.374,136.921,153.584
198,133.900,195.550,75.900,172.050,128.900,117.050,147.400,166.550,149.650,144.300
200,123.400,197.300,77.150,170.800,129.400,113.050,138.400,166.050,146.900,146.050
205,151.132,223.584,74.026,189.374,130.868,137.532,146.921,187.005,152.447,163.058
207,123.237,188.058,74.026,172.795,122.711,120.163,138.763,160.426,141.921,143.058
209,131.395,213.321,72.447,182.268,130.605,129.374,141.921,179.111,150.079,157.268
213,121.658,207.795,71.900,176.637,125.868,119.637,140.079,174.637,147.974,151.479
217,124.289,192.795,74.532,168.479,126.395,120.689,141.921,164.374,144.026,144.374
