009,127.600,206.056,69.822,173.833,131.156,123.833,139.378,174.722,147.600,150.722
010,134.044,193.389,75.600,165.611,130.711,113.833,147.378,162.500,155.378,141.389
011,122.267,203.611,70.933,170.500,127.378,118.722,141.822,166.278,148.933,146.500
016,141.378,200.056,82.933,173.167,132.711,115.389,158.044,163.167,158.489,137.167
017,137.378,212.944,67.600,180.500,129.156,120.278,144.267,174.722,152.711,153.611
021,115.600,218.944,64.267,178.278,126.267,129.167,131.378,180.722,141.822,160.500
022,140.044,198.500,78.489,178.722,131.822,122.278,149.600,167.167,154.489,149.389
026,147.378,212.722,79.822,172.944,132.711,126.278,153.156,175.611,154.044,153.389
030,124.267,217.833,69.378,176.722,125.156,124.500,142.267,181.389,144.489,158.056
033,138.044,214.944,67.156,183.611,128.267,131.167,138.711,179.611,150.933,165.389
038,117.600,205.833,67.378,173.167,123.822,127.611,133.156,176.278,144.489,157.389
039,137.378,200.500,76.933,177.833,133.600,124.278,146.711,169.611,150.267,151.611
044,123.378,199.389,70.044,170.500,126.489,120.722,140.267,171.611,147.378,149.611
047,126.933,207.389,61.600,174.944,122.044,124.944,141.156,174.278,144.711,151.389
062,129.600,205.389,73.156,175.611,130.711,120.056,149.600,171.833,152.489,153.389
066,130.489,196.944,70.933,168.278,131.600,112.500,144.933,158.944,149.378,139.833
068,151.600,215.389,82.044,183.389,127.600,119.611,160.044,175.167,165.156,150.500
073,130.933,205.389,72.044,181.389,128.267,126.944,144.933,173.389,147.156,152.500
079,144.489,220.500,76.489,194.500,131.378,124.722,149.600,181.833,153.378,160.278
081,125.378,213.167,74.489,175.611,127.378,123.833,144.044,176.056,150.267,151.833
084,116.933,203.611,61.822,171.389,127.822,119.833,138.267,173.389,148.044,149.833
086,147.822,205.833,82.933,176.056,132.489,115.167,153.822,167.167,160.489,143.611
087,130.933,211.167,68.711,178.722,132.711,120.056,144.489,177.167,152.267,154.056
089,146.489,206.500,76.489,184.944,122.489,117.833,141.378,170.944,149.822,148.278
092,139.600,202.500,73.600,170.944,127.600,102.278,152.489,157.611,149.600,133.611
094,140.711,206.722,69.600,168.500,125.822,112.056,141.822,167.389,148.267,148.056
097,141.822,206.722,74.044,189.167,132.489,119.833,159.600,172.056,163.156,148.278
099,138.267,194.278,78.489,159.611,125.156,113.167,138.711,161.611,142.489,139.167
102,128.489,211.389,66.044,186.500,130.711,125.167,148.711,177.167,156.711,156.500
104,138.044,211.611,82.933,185.167,133.156,122.056,154.267,172.722,160.711,150.278
106,148.267,210.056,80.044,180.278,136.489,116.722,150.489,168.056,158.489,150.500
112,136.489,203.833,78.267,167.611,133.600,117.389,152.933,167.833,152.933,145.389
115,134.044,206.278,71.156,176.722,127.822,121.833,143.600,172.056,148.711,153.389
130,148.267,207.167,78.489,172.278,130.933,116.500,149.600,168.722,154.933,148.722
132,129.822,202.056,70.711,173.611,128.933,124.278,145.822,170.056,149.378,149.611
133,125.600,181.833,78.489,155.611,125.378,101.389,145.378,150.278,147.822,125.389
137,149.156,213.611,81.378,191.167,136.933,124.056,164.711,174.500,158.933,148.500
